Latitude,Longitude,PTrain_AC1
17.52,75.47,0.87
18.23,73.28,0.93
20.83,78.25,0.92
22.83,85.03,1.34
30.71,76.84,2.5
22.07,88.05,1.52
17.25,78.59,1.27
9.48,76.75,3.49
16.55,74.68,1.06
18.93,74.32,0.73
28.05,72.48,1.89
20.25,74.45,0.65
15.85,75.12,1.26
13.03,80.27,2.88
16.38,75.37,1.11
17.43,75.53,0.89
26.08,86.48,1.67
27.92,94.38,3.13
23.77,81.22,1.47
8.82,77.8,3.85
27.19,79.27,1.74
26.53,72.97,1.5
24.9,79.19,1.44
9.98,76.27,3.43
25.02,84.82,1.47
22.6,86.43,1.21
25.57,91.72,2.32
25.57,92.07,2.25
23.07,71.08,0.63
17.77,73.83,0.89
15.93,76.58,1.23
25.08,84.38,1.52
23.5,73.5,0.74
28.8,74.94,2.11
26.37,85.12,1.81
24.75,94.37,2.2
25.42,74.55,1.32
25.68,94.63,2.48
12.87,78.77,2.34
11.57,75.77,2.78
11.57,76.15,2.9
26.57,94.67,2.37
13.24,79.94,2.62
20.88,75.15,0.6
21.84,69.38,0.54
26.8,92.6,1.91
20.43,86.6,1.62
28.23,77.45,1.99
29.75,77.23,2.28
25.53,92.47,2.17
33.14,74.33,3.32
34.68,77.38,5.4
14.07,79.6,2.28
30.63,76.89,2.48
24.65,92.63,1.15
15.03,76.08,1.48
11.98,77.45,2.52
24.08,73.23,0.83
26.8,76.8,1.74
27.17,92.18,2.62
12.57,78.7,2.53
27.5,96.25,2.69
28.38,95.8,3.27
34.51,74.26,4.23
17.87,78.2,1.14
25.32,83.85,1.59
30.19,76.99,2.37
20.76,70.67,0.61
24.2,93.6,2.04
19.68,77.57,0.93
26.38,93.48,1.88
29.2,76.77,2.18
22.8,69.72,0.66
22.65,88.09,1.37
10.92,79.75,3.45
22.03,74.7,0.63
11.72,76.43,2.87
9.83,76.75,3.4
26.7,89.28,1.91
22.1,85.88,1.34
29.92,77.17,2.31
26.12,92.33,1.66
26.28,75.38,1.59
13.73,75.33,1.98
19.33,74.35,0.69
27.7,76.85,1.93
10.77,79.85,3.56
27.17,73.67,1.74
21.1,79.05,1.02
30.55,77.3,2.53
29.62,78.38,2.24
17.0,79.25,1.27
23.25,68.85,0.6
7.98,93.53,5.08
19.08,77.33,0.87
21.33,74.25,0.6
15.47,78.48,1.52
28.0,76.08,2.0
16.43,81.7,2.06
22.95,79.18,1.21
14.45,79.98,2.36
28.57,77.12,2.07
28.58,77.2,2.06
23.0,70.22,0.72
16.92,81.67,1.74
24.47,74.9,1.11
18.67,78.1,0.96
27.23,94.12,2.15
25.07,79.45,1.43
22.33,88.2,1.48
24.66,78.81,1.43
25.32,85.03,1.52
14.18,77.37,1.79
9.55,78.7,3.75
24.65,79.01,1.47
27.02,94.17,2.05
17.53,77.28,1.04
27.0,79.1,1.72
27.2,73.73,1.76
24.09,78.41,1.38
26.2,79.45,1.56
22.75,72.57,0.74
30.36,77.98,2.46
26.61,79.78,1.61
28.96,76.88,2.13
30.25,78.12,2.43
21.45,73.72,0.65
26.42,91.43,1.62
23.83,76.23,1.07
25.31,75.62,1.3
32.99,74.5,3.26
26.97,95.05,2.2
19.72,74.15,0.67
28.82,75.5,2.12
23.3,69.72,0.59
26.63,91.73,1.71
33.59,74.24,3.69
34.12,74.68,4.14
30.48,77.13,2.45
32.94,74.38,3.21
13.17,79.22,2.36
26.35,79.14,1.6
24.77,85.43,1.39
25.32,73.53,1.18
34.01,74.55,4.09
23.77,77.77,1.27
25.42,83.43,1.62
22.17,75.58,0.68
25.28,71.23,0.94
34.22,74.69,4.22
27.24,79.43,1.74
25.38,84.2,1.6
17.74,78.15,1.13
25.07,85.03,1.49
23.85,86.03,1.34
20.35,74.82,0.63
13.9,79.9,2.46
24.6,79.25,1.4
26.83,94.3,2.02
13.51,77.0,2.15
20.38,75.33,0.78
10.23,78.55,3.34
24.07,78.16,1.35
21.62,74.8,0.64
17.85,77.87,1.11
17.65,74.2,0.89
26.97,79.21,1.7
27.23,79.76,1.72
23.52,73.07,0.72
27.97,93.85,2.81
22.02,87.28,1.38
11.28,76.25,2.82
17.25,80.43,1.37
19.37,84.47,1.58
27.52,75.53,1.97
24.02,78.8,1.4
8.93,76.53,3.81
22.03,71.72,0.61
19.1,78.35,0.94
23.78,86.72,1.21
23.63,86.82,1.16
27.45,92.63,2.89
30.23,76.62,2.38
26.32,79.0,1.6
25.68,91.63,2.25
19.23,82.55,1.38
24.75,93.43,1.45
20.28,85.1,1.41
28.93,95.02,3.32
27.43,92.13,2.62
21.88,87.77,1.51
17.53,78.77,1.2
22.48,69.12,0.58
15.57,80.05,2.09
25.98,79.5,1.53
18.17,76.05,0.98
20.13,73.92,0.64
14.47,76.93,1.65
24.42,82.98,1.48
24.52,73.37,0.98
27.76,79.11,1.85
22.31,69.02,0.53
12.32,79.72,2.93
12.72,79.2,2.52
12.84,79.95,2.78
30.09,73.9,2.3
26.7,92.33,1.79
26.82,91.87,1.88
22.47,78.43,1.62
34.03,75.33,4.47
10.77,76.65,2.95
8.73,77.75,3.86
9.27,78.3,3.89
23.62,86.78,1.19
15.48,73.82,1.52
24.72,80.17,1.42
29.03,79.47,2.09
20.3,86.68,1.68
11.5,79.77,3.31
19.27,76.83,0.85
28.1,95.38,2.66
30.33,76.47,2.4
25.6,85.1,1.6
22.77,81.9,1.55
27.13,72.37,1.65
20.48,84.27,1.36
28.33,75.58,2.06
11.92,79.83,3.19
21.65,69.67,0.54
11.67,92.72,3.98
9.0,76.92,3.73
22.23,76.4,0.81
18.53,73.85,0.76
18.5,73.9,0.76
19.8,85.82,1.71
25.77,87.47,1.52
23.33,86.42,1.25
19.92,77.58,0.87
25.4,72.98,1.12
8.23,77.33,4.09
26.75,79.02,1.67
34.0,74.36,4.0
25.05,84.92,1.48
20.75,75.67,0.65
26.46,79.31,1.54
34.17,74.53,4.05
30.05,74.85,2.32
13.24,80.26,2.79
10.92,79.35,3.23
24.65,92.9,1.17
13.15,80.07,2.73
22.07,80.75,1.41
17.82,74.12,0.89
25.43,91.37,2.26
12.92,79.58,2.57
19.98,84.88,1.46
22.55,88.49,1.36
19.8,78.6,0.87
30.65,79.57,2.76
26.73,91.92,1.77
22.3,76.77,0.84
16.82,74.12,1.07
22.25,84.8,1.14
23.83,73.4,0.79
11.05,75.87,3.02
12.22,78.07,2.48
32.97,74.95,3.34
10.38,76.82,3.27
8.78,76.7,3.87
18.77,84.08,1.66
19.6,76.22,0.78
21.8,86.73,1.39
22.21,88.17,1.53
24.63,73.38,1.04
22.71,88.0,1.35
25.38,86.7,1.43
24.67,79.01,1.46
24.68,79.12,1.42
28.32,76.78,2.03
26.58,90.22,1.71
9.27,76.78,3.59
24.87,78.86,1.46
24.14,78.75,1.42
24.55,79.23,1.39
25.06,78.99,1.45
24.25,78.31,1.37
27.72,79.02,1.84
22.4,88.85,1.41
27.77,79.37,1.83
23.67,85.28,1.39
33.2,74.19,3.37
22.38,85.42,1.24
14.88,79.02,1.84
17.08,82.13,1.91
15.8,79.77,1.87
26.95,79.66,1.68
12.98,79.98,2.74
12.25,75.3,2.5
10.98,76.23,2.96
8.97,76.62,3.8
23.9,92.92,1.82
27.0,79.23,1.71
25.67,94.5,2.74
25.1,93.43,1.88
26.27,92.58,1.59
26.42,79.05,1.62
24.72,75.58,1.24
24.63,85.8,1.4
23.5,68.5,0.65
27.55,73.67,1.85
25.75,93.97,2.4
25.45,86.02,1.49
12.34,76.1,2.57
25.33,84.42,1.58
22.57,87.18,1.26
28.38,74.81,2.05
19.7,84.82,1.55
15.28,79.8,2.09
13.32,80.2,2.73
13.13,80.23,2.82
11.48,79.77,3.32
21.55,86.43,1.39
22.98,75.7,0.93
10.55,76.62,3.07
19.62,75.02,0.67
27.23,95.93,2.56
9.0,76.93,3.73
25.27,72.23,1.0
9.43,76.35,3.61
24.02,78.78,1.4
24.64,79.08,1.41
23.78,84.35,1.42
13.11,79.94,2.67
24.53,79.05,1.41
15.23,77.73,1.55
22.22,70.75,0.49
14.47,78.45,1.72
26.83,92.75,1.93
24.87,87.1,1.31
21.65,74.7,0.62
22.55,86.45,1.22
33.58,75.08,3.95
33.65,75.38,4.12
25.17,85.07,1.51
16.2,77.35,1.2
21.88,83.38,1.13
21.23,81.65,1.13
23.32,77.83,1.23
24.0,76.72,1.18
22.3,70.78,0.5
21.1,81.03,1.13
18.77,79.43,0.91
23.32,85.32,1.51
23.32,75.05,0.88
16.98,73.33,1.16
26.98,84.85,2.01
16.55,79.55,1.47
24.53,81.3,1.52
28.83,76.58,2.12
29.85,77.88,2.3
23.52,91.48,1.25
23.15,87.32,1.21
19.85,84.48,1.48
22.37,87.78,1.43
17.68,78.97,1.16
20.6,85.07,1.41
18.98,75.5,0.8
20.4,76.15,0.88
21.43,76.7,0.8
27.0,79.88,1.67
9.67,78.85,3.77
28.07,94.13,2.96
26.7,79.85,1.63
33.8,74.27,3.78
21.93,75.13,0.65
21.62,75.98,0.76
20.32,77.02,0.92
30.32,80.28,2.87
19.22,83.67,1.42
15.95,75.3,1.22
21.62,83.72,1.1
24.57,87.25,1.35
27.17,84.32,2.06
22.0,88.21,1.55
26.33,86.15,1.76
26.83,79.24,1.68
17.88,78.02,1.1
9.38,76.82,3.56
24.68,84.52,1.43
23.62,87.13,1.18
26.65,90.4,1.75
20.58,84.37,1.27
12.93,79.33,2.47
23.6,71.57,0.64
34.06,74.6,4.1
18.82,84.53,1.8
14.42,75.5,1.7
28.77,74.58,2.1
26.05,87.7,1.62
22.35,73.35,0.73
28.98,75.68,2.14
25.37,75.64,1.32
13.11,80.12,2.77
27.18,82.28,1.95
14.62,75.62,1.64
29.77,73.75,2.24
30.42,77.94,2.49
18.79,72.93,0.91
25.32,90.43,1.29
30.47,79.68,2.75
12.97,78.28,2.52
26.34,78.95,1.61
21.78,85.13,1.48
29.72,77.27,2.27
25.05,74.47,1.21
27.78,79.45,1.83
22.77,88.77,1.29
26.42,92.73,1.66
21.62,87.02,1.52
27.03,95.28,2.6
16.4,74.0,1.15
30.73,76.06,2.49
27.61,79.58,1.8
24.0,76.72,1.17
25.02,72.53,0.98
21.72,78.83,1.06
30.71,76.01,2.48
29.95,77.19,2.32
28.23,75.29,2.04
21.73,69.49,0.54
28.35,73.96,2.01
10.97,79.82,3.47
24.09,78.02,1.31
25.23,87.07,1.38
23.85,78.75,1.43
21.75,88.05,1.57
11.65,78.17,2.59
21.47,83.97,1.09
20.85,88.25,1.65
16.85,74.6,1.0
17.7,74.02,0.89
24.57,80.83,1.48
25.98,76.37,1.55
22.08,79.55,1.34
27.88,79.9,1.83
23.43,76.32,1.05
25.67,76.68,1.48
25.57,91.88,2.32
31.1,77.17,2.69
13.93,75.63,1.87
14.07,74.53,1.94
25.33,77.65,1.58
24.42,81.87,1.54
27.62,75.13,1.96
24.82,92.8,1.19
24.92,92.98,1.27
18.85,79.97,0.93
17.67,75.9,0.9
23.65,87.7,1.18
29.92,73.88,2.27
34.08,74.83,4.14
26.25,82.0,1.75
31.53,76.9,2.81
26.13,86.58,1.67
21.2,72.83,0.8
23.88,87.53,1.19
22.85,88.57,1.27
23.87,73.57,0.8
20.32,83.93,1.47
30.53,76.91,2.46
24.95,94.03,2.02
26.55,85.87,1.84
27.63,77.48,1.88
22.29,88.14,1.5
27.8,78.85,1.87
25.25,87.65,1.35
27.77,95.6,2.55
25.3,84.08,1.58
22.37,92.83,1.43
21.62,72.9,0.81
33.83,74.11,3.76
25.97,75.74,1.51
18.28,76.88,1.0
27.62,91.72,2.85
33.7,74.09,3.67
21.78,80.83,1.41
32.99,75.0,3.39
25.85,85.78,1.62
23.02,68.98,0.61
20.95,79.97,1.01
30.19,77.0,2.37
17.43,75.2,0.9
21.03,76.67,0.76
22.96,88.09,1.28
15.17,78.3,1.52
21.95,79.3,1.3
22.3,71.2,0.47
34.04,74.8,4.1
21.58,83.82,1.1
20.05,85.08,1.48
28.5,79.1,1.98
22.37,70.62,0.55
26.0,72.48,1.25
33.29,74.12,3.46
23.63,84.37,1.55
32.87,74.68,3.17
25.27,85.8,1.45
27.0,79.18,1.71
9.85,78.75,3.63
25.18,80.3,1.38
24.52,84.98,1.4
20.4,76.22,0.87
30.67,76.77,2.49
24.89,78.35,1.45
24.77,78.37,1.46
28.02,75.64,2.03
24.58,80.83,1.48
13.43,79.98,2.59
9.37,77.93,3.61
21.65,78.78,1.05
9.18,78.45,3.91
23.08,87.82,1.25
11.43,78.37,2.97
23.4,79.67,1.37
24.65,72.6,0.89
24.85,72.23,0.92
25.4,85.98,1.46
20.12,76.47,0.91
19.8,76.87,0.9
27.33,88.63,2.79
26.65,91.92,1.74
10.78,79.13,3.25
26.62,92.78,1.76
22.07,75.4,0.66
8.48,76.95,4.01
8.47,76.95,4.0
24.77,78.83,1.45
13.67,79.38,2.53
10.77,78.72,3.12
13.67,79.58,2.35
12.48,78.57,2.49
13.15,79.53,2.46
20.3,83.3,1.15
9.73,79.03,3.82
26.17,75.75,1.56
13.33,77.08,2.23
8.8,78.15,4.03
8.75,78.18,4.05
24.58,73.7,1.05
24.62,73.88,1.05
23.18,75.78,0.95
22.5,87.95,1.41
23.53,80.88,1.47
31.47,76.27,2.71
11.4,76.73,3.15
22.57,72.93,0.79
25.3,83.02,1.6
25.45,82.87,1.64
10.37,79.85,3.68
12.92,79.15,2.41
15.87,73.63,1.42
20.9,70.37,0.59
23.53,77.82,1.25
17.68,83.3,1.94
17.72,83.23,1.91
18.05,79.37,1.06
20.67,78.58,0.94
20.4,78.15,1.03
